"source","median","x","low","high","Site","Year"
"ppt/snow",0.758453018551662,107.478239158594,0.721239238868188,0.79294326721127,"FRCH","2015"
"ppt/snow",0.759552964862581,108.010039106264,0.722502401357768,0.793865412378671,"FRCH","2015"
"ppt/snow",0.760613093709901,108.541839053933,0.723726967999134,0.794831171700833,"FRCH","2015"
"ppt/snow",0.761672067942003,109.073639001602,0.72486888344966,0.795690011831105,"FRCH","2015"
"ppt/snow",0.762742493017765,109.605438949271,0.725979320485972,0.79666814629865,"FRCH","2015"
"ppt/snow",0.76380207324718,110.13723889694,0.727103035248325,0.797627830684817,"FRCH","2015"
"ppt/snow",0.76488115703977,110.66903884461,0.728232443834767,0.798568490341648,"FRCH","2015"
"ppt/snow",0.765934343826295,111.200838792279,0.729414901657927,0.79946222307622,"FRCH","2015"
"ppt/snow",0.766973591544421,111.732638739948,0.730564366166342,0.800399765988793,"FRCH","2015"
"ppt/snow",0.768020984055094,112.264438687617,0.731718844528896,0.801312237240795,"FRCH","2015"
"ppt/snow",0.769048873662766,112.796238635286,0.732869007407492,0.802209653372805,"FRCH","2015"
"ppt/snow",0.77006296230213,113.328038582956,0.734067127113297,0.803121158043726,"FRCH","2015"
"ppt/snow",0.771096336308784,113.859838530625,0.735152202138705,0.804015893008289,"FRCH","2015"
"ppt/snow",0.772123674968963,114.391638478294,0.736305796078859,0.804953851186746,"FRCH","2015"
"ppt/snow",0.773106228532127,114.923438425963,0.737466793440947,0.805796178335998,"FRCH","2015"
"ppt/snow",0.774101694050812,115.455238373632,0.738494158737501,0.806656003712914,"FRCH","2015"
"ppt/snow",0.775083463179621,115.987038321302,0.739617774773492,0.807508324399979,"FRCH","2015"
"ppt/snow",0.776058374714285,116.518838268971,0.740730595807379,0.808359667293984,"FRCH","2015"
"ppt/snow",0.777006151656173,117.05063821664,0.741825416635979,0.809192110852281,"FRCH","2015"
"ppt/snow",0.777970103206051,117.582438164309,0.742832337481888,0.810053273900832,"FRCH","2015"
"ppt/snow",0.77889397217565,118.114238111978,0.743804419717878,0.810938730651774,"FRCH","2015"
"ppt/snow",0.779862687778897,118.646038059648,0.744848046772392,0.811745598942563,"FRCH","2015"
"ppt/snow",0.780794176230896,119.177838007317,0.745951666543484,0.812575719093271,"FRCH","2015"
"ppt/snow",0.781723939797814,119.709637954986,0.746957287697912,0.813438549578951,"FRCH","2015"
"ppt/snow",0.782617312611741,120.241437902655,0.747957742164157,0.814211532213573,"FRCH","2015"
"ppt/snow",0.783516497169914,120.773237850324,0.749009627406612,0.814890724843287,"FRCH","2015"
"ppt/snow",0.784445011065424,121.305037797993,0.750029776779845,0.815671743307903,"FRCH","2015"
"ppt/snow",0.785359960589965,121.836837745663,0.751084043635022,0.816434886876303,"FRCH","2015"
"ppt/snow",0.786264149483919,122.368637693332,0.752132630969623,0.817192542960159,"FRCH","2015"
"ppt/snow",0.787159345705604,122.900437641001,0.753024087276265,0.817943522677248,"FRCH","2015"
"ppt/snow",0.788081343318926,123.43223758867,0.753945200642502,0.81866338073951,"FRCH","2015"
"ppt/snow",0.788969199711557,123.964037536339,0.754920226580522,0.819326598115208,"FRCH","2015"
"ppt/snow",0.789836112132589,124.495837484009,0.755877936247674,0.820035375203534,"FRCH","2015"
"ppt/snow",0.790688595413508,125.027637431678,0.756737162221068,0.820792065884616,"FRCH","2015"
"ppt/snow",0.791549622460634,125.559437379347,0.757663831590147,0.821557653910913,"FRCH","2015"
"ppt/snow",0.792398132684964,126.091237327016,0.758582907502776,0.822312886096044,"FRCH","2015"
"ppt/snow",0.793250301009677,126.623037274685,0.759527899853666,0.822997193569691,"FRCH","2015"
"ppt/snow",0.794063676269608,127.154837222355,0.760373495595583,0.823720421927426,"FRCH","2015"
"ppt/snow",0.794871832241212,127.686637170024,0.761402292542503,0.824425449958275,"FRCH","2015"
"ppt/snow",0.795660891532687,128.218437117693,0.76232254921182,0.8251529924825,"FRCH","2015"
"ppt/snow",0.796496873812994,128.750237065362,0.763241754623806,0.825819829842864,"FRCH","2015"
"ppt/snow",0.797275909719675,129.282037013031,0.764153357680885,0.826565702843719,"FRCH","2015"
"ppt/snow",0.798061026176213,129.813836960701,0.765060731529554,0.827222202098368,"FRCH","2015"
"ppt/snow",0.798871373537931,130.34563690837,0.765999229854243,0.827885694829775,"FRCH","2015"
"ppt/snow",0.799644757478329,130.877436856039,0.766860646647448,0.828606277164748,"FRCH","2015"
"ppt/snow",0.800441202936259,131.409236803708,0.76773397782647,0.829218256920155,"FRCH","2015"
"ppt/snow",0.801224486221448,131.941036751377,0.768521933478682,0.829854098792176,"FRCH","2015"
"ppt/snow",0.801981091061519,132.472836699047,0.76927736480029,0.830548456680246,"FRCH","2015"
"ppt/snow",0.802741674170368,133.004636646716,0.770033418424777,0.831200499447686,"FRCH","2015"
"ppt/snow",0.803510307730734,133.536436594385,0.770869013573508,0.831808567832743,"FRCH","2015"
"ppt/snow",0.804306980649148,134.068236542054,0.77170496768486,0.832449808184084,"FRCH","2015"
"ppt/snow",0.805067179673613,134.600036489723,0.772491695964557,0.83316341714053,"FRCH","2015"
"ppt/snow",0.805793633992859,135.131836437393,0.773230813253127,0.833834716024698,"FRCH","2015"
"ppt/snow",0.806509373651573,135.663636385062,0.774050015043817,0.83450044470654,"FRCH","2015"
"ppt/snow",0.807246156922529,136.195436332731,0.774821430457026,0.835137837750404,"FRCH","2015"
"ppt/snow",0.807972936396722,136.7272362804,0.775647799236665,0.835776678488546,"FRCH","2015"
"ppt/snow",0.808695122546974,137.259036228069,0.776400183537863,0.836422212923418,"FRCH","2015"
"ppt/snow",0.809399578978321,137.790836175738,0.777274455371481,0.837071747519773,"FRCH","2015"
"ppt/snow",0.810127048489075,138.322636123408,0.777977939319199,0.837661267246342,"FRCH","2015"
"ppt/snow",0.810819740395853,138.854436071077,0.778823104507642,0.838290276629847,"FRCH","2015"
"ppt/snow",0.811527036955607,139.386236018746,0.779702518766473,0.838900907046926,"FRCH","2015"
"ppt/snow",0.812215041377806,139.918035966415,0.780437939616444,0.839544719503446,"FRCH","2015"
"ppt/snow",0.812905917484358,140.449835914084,0.781258143142251,0.840095955222889,"FRCH","2015"
"ppt/snow",0.813583193246776,140.981635861754,0.782061772413222,0.840666172534273,"FRCH","2015"
"ppt/snow",0.814228126592381,141.513435809423,0.782678933823383,0.841246757260094,"FRCH","2015"
"ppt/snow",0.814893322763211,142.045235757092,0.783451161760735,0.841866509620023,"FRCH","2015"
"ppt/snow",0.815558412073037,142.577035704761,0.784224438105779,0.842430967412294,"FRCH","2015"
"ppt/snow",0.81619855835941,143.10883565243,0.784961299377556,0.843009692401703,"FRCH","2015"
"ppt/snow",0.816845453669616,143.6406356001,0.785627201144405,0.843572159713313,"FRCH","2015"
"ppt/snow",0.817508967794242,144.172435547769,0.786305475169042,0.844127964899396,"FRCH","2015"
"ppt/snow",0.818162530520693,144.704235495438,0.786976994710498,0.844759517506787,"FRCH","2015"
"ppt/snow",0.818807818305008,145.236035443107,0.787802225265456,0.845280294740649,"FRCH","2015"
"soil_water",0.318905990479704,39.4078458569377,0.230069032325644,0.424573447310426,"FRCH","2015"
"soil_water",0.31593705503183,39.9396458046069,0.227779700651534,0.420508413431952,"FRCH","2015"
"soil_water",0.313041420213165,40.4714457522761,0.225925355980216,0.41534387664695,"FRCH","2015"
"soil_water",0.309945434254721,41.0032456999453,0.223945330093956,0.41076057752193,"FRCH","2015"
"soil_water",0.306853484225915,41.5350456476145,0.221734880467733,0.406318923431225,"FRCH","2015"
"soil_water",0.303861415349825,42.0668455952837,0.219676706892012,0.402008408577714,"FRCH","2015"
"soil_water",0.300893883199697,42.5986455429529,0.217494515497218,0.397165630457516,"FRCH","2015"
"soil_water",0.297960178071901,43.1304454906221,0.215423860049971,0.392676610352216,"FRCH","2015"
"soil_water",0.295119682559574,43.6622454382913,0.213105269304977,0.388388084163362,"FRCH","2015"
"soil_water",0.292223908148721,44.1940453859605,0.211195317353274,0.383724657358357,"FRCH","2015"
"soil_water",0.289372893267927,44.7258453336297,0.20937497606764,0.379603477562037,"FRCH","2015"
"soil_water",0.286489769182141,45.2576452812989,0.207301963334461,0.375317560856252,"FRCH","2015"
"soil_water",0.283609910467456,45.7894452289681,0.204760320451778,0.370988708389253,"FRCH","2015"
"soil_water",0.280692076538773,46.3212451766372,0.202650135276154,0.366738513118942,"FRCH","2015"
"soil_water",0.277756860549635,46.8530451243064,0.20085219430374,0.362809387478705,"FRCH","2015"
"soil_water",0.274937267626812,47.3848450719756,0.198806968770012,0.359237211368564,"FRCH","2015"
"soil_water",0.272047554525503,47.9166450196448,0.196995065799979,0.355531120750304,"FRCH","2015"
"soil_water",0.269356420447928,48.448444967314,0.194877086233243,0.351678971293618,"FRCH","2015"
"soil_water",0.266492676893234,48.9802449149832,0.192837428178642,0.347463768881762,"FRCH","2015"
"soil_water",0.263738077666737,49.5120448626524,0.191166648802379,0.343866313764839,"FRCH","2015"
"soil_water",0.260860738370911,50.0438448103216,0.18914234522156,0.340072013247754,"FRCH","2015"
"soil_water",0.257995041959097,50.5756447579908,0.187000596250197,0.336368813341206,"FRCH","2015"
"soil_water",0.255287546289933,51.10744470566,0.184864023929452,0.332936179031433,"FRCH","2015"
"soil_water",0.252502183084848,51.6392446533292,0.182687771587642,0.3295299695571,"FRCH","2015"
"soil_water",0.249779925342665,52.1710446009984,0.180775894661121,0.325993907012776,"FRCH","2015"
"soil_water",0.247065324848724,52.7028445486676,0.178823767970142,0.322146808770458,"FRCH","2015"
"soil_water",0.244436383019778,53.2346444963368,0.176731891707108,0.318658967325629,"FRCH","2015"
"soil_water",0.241770143906659,53.766444444006,0.17496393787988,0.31519510215728,"FRCH","2015"
"soil_water",0.239165337819524,54.2982443916751,0.173037309733664,0.311829735560961,"FRCH","2015"
"soil_water",0.236519089954481,54.8300443393443,0.170807531327927,0.308388869962855,"FRCH","2015"
"soil_water",0.234053208548169,55.3618442870135,0.168790907691911,0.304843457178608,"FRCH","2015"
"soil_water",0.231468253575088,55.8936442346827,0.166692595332085,0.301474006048061,"FRCH","2015"
"soil_water",0.228874400193362,56.4254441823519,0.164191257624692,0.298257754943335,"FRCH","2015"
"soil_water",0.226320843980811,56.9572441300211,0.162566402628914,0.295194155329363,"FRCH","2015"
"soil_water",0.223755845738636,57.4890440776903,0.160426996800933,0.291896347050533,"FRCH","2015"
"soil_water",0.221279158965905,58.0208440253595,0.158574655956068,0.288711520008594,"FRCH","2015"
"soil_water",0.218759253377864,58.5526439730287,0.156513572928995,0.285557263469927,"FRCH","2015"
"soil_water",0.216310034462837,59.0844439206979,0.154200093009325,0.282665619907052,"FRCH","2015"
"soil_water",0.213907023850024,59.6162438683671,0.152213101587136,0.27968948104495,"FRCH","2015"
"soil_water",0.21154529987435,60.1480438160363,0.150099515041477,0.277141326193866,"FRCH","2015"
"soil_water",0.209123202966715,60.6798437637055,0.148349514710475,0.274104132712452,"FRCH","2015"
"soil_water",0.206759932793034,61.2116437113747,0.146526879182487,0.271366729411215,"FRCH","2015"
"soil_water",0.204364672490028,61.7434436590439,0.144398921877469,0.268472989596718,"FRCH","2015"
"soil_water",0.202045366809912,62.2752436067131,0.142331942548636,0.26554071024756,"FRCH","2015"
"soil_water",0.199796911249535,62.8070435543822,0.140461996860443,0.262613160474974,"FRCH","2015"
"soil_water",0.197588264017713,63.3388435020514,0.138383862469826,0.25974741511165,"FRCH","2015"
"soil_water",0.195296411619753,63.8706434497206,0.136311691424621,0.257010357782547,"FRCH","2015"
"soil_water",0.193026664710709,64.4024433973898,0.134589011110348,0.254155892113057,"FRCH","2015"
"soil_water",0.190835037927557,64.934243345059,0.132476603974043,0.251511568171036,"FRCH","2015"
"soil_water",0.188691629959378,65.4660432927282,0.130765299191018,0.248712849608304,"FRCH","2015"
"soil_water",0.186549601140362,65.9978432403974,0.129031483255771,0.246046760376457,"FRCH","2015"
"soil_water",0.184448403060672,66.5296431880666,0.127138081469784,0.243457178141534,"FRCH","2015"
"soil_water",0.182265268944232,67.0614431357358,0.125170188735393,0.240879120023161,"FRCH","2015"
"soil_water",0.180147671816181,67.593243083405,0.123138015159031,0.238325342091049,"FRCH","2015"
"soil_water",0.17799273276524,68.1250430310742,0.121309508759758,0.235765445874529,"FRCH","2015"
"soil_water",0.175943006819121,68.6568429787434,0.119509549509186,0.233450334664302,"FRCH","2015"
"soil_water",0.173866425586034,69.1886429264126,0.117562351188629,0.231069524497687,"FRCH","2015"
"soil_water",0.171795025106251,69.7204428740818,0.11584348365274,0.228695854984889,"FRCH","2015"
"soil_water",0.169753922070419,70.252242821751,0.114071920301718,0.226429020454055,"FRCH","2015"
"soil_water",0.167702283290699,70.7840427694201,0.112297332283486,0.224157357616219,"FRCH","2015"
"soil_water",0.165691313585178,71.3158427170893,0.110530876952279,0.221902236720341,"FRCH","2015"
"soil_water",0.163715203055161,71.8476426647585,0.108634869490667,0.219564614661665,"FRCH","2015"
"soil_water",0.161776129455412,72.3794426124277,0.10691748474996,0.217207120419751,"FRCH","2015"
"soil_water",0.159805577008279,72.9112425600969,0.105283241273844,0.215087739024974,"FRCH","2015"
"soil_water",0.157935631291029,73.4430425077661,0.103522104936449,0.212767838817668,"FRCH","2015"
"soil_water",0.15600532772026,73.9748424554353,0.101712536787884,0.21052930046702,"FRCH","2015"
"soil_water",0.154141878936721,74.5066424031045,0.0997911486881452,0.208525028969961,"FRCH","2015"
"soil_water",0.152269369981108,75.0384423507737,0.0981626968978585,0.206456815631232,"FRCH","2015"
"soil_water",0.150452279950207,75.5702422984429,0.0964745398952747,0.204441537691851,"FRCH","2015"
"soil_water",0.148733190227509,76.1020422461121,0.0950078997094941,0.202412200509016,"FRCH","2015"
"soil_water",0.146854752387543,76.6338421937813,0.0934922707982381,0.200475250849611,"FRCH","2015"
"soil_water",0.145096704833835,77.1656421414505,0.0919430609884833,0.198504634091394,"FRCH","2015"
"soil_water",0.143337290958815,77.6974420891196,0.0904450052474429,0.196619596961073,"FRCH","2015"
"soil_water",0.141540324731057,78.2292420367888,0.0887957228441648,0.19489807284431,"FRCH","2015"
"soil_water",0.139739579965798,78.761041984458,0.0872027743617746,0.192693366180692,"FRCH","2015"
"soil_water",0.13805080225198,79.2928419321272,0.0857008243207087,0.190826712240538,"FRCH","2015"
"soil_water",0.136370098779117,79.8246418797964,0.0843182700954889,0.188889823529991,"FRCH","2015"
"soil_water",0.134729039029296,80.3564418274656,0.0828775880320621,0.186951018748767,"FRCH","2015"
"soil_water",0.133077555706842,80.8882417751348,0.0814562022656773,0.18514515613161,"FRCH","2015"
"soil_water",0.13146799611868,81.420041722804,0.0799658264750973,0.18332692433743,"FRCH","2015"
"soil_water",0.129812668936941,81.9518416704732,0.0785199053426485,0.181770272153236,"FRCH","2015"
"soil_water",0.128254528460351,82.4836416181424,0.0771446617924553,0.180242825560401,"FRCH","2015"
"soil_water",0.126712849021974,83.0154415658116,0.0756682771525642,0.17843001406545,"FRCH","2015"
"soil_water",0.125182191269174,83.5472415134808,0.0742221218291966,0.176338291745009,"FRCH","2015"
